Date,Children apprehended and placed in CBP custody*,Children in CBP custody,Children transferred out of CBP custody,Children in HHS Care,Children discharged from HHS Care,total_system_load,net_daily_intake,care_load_growth_rate_pct,positive_net_intake_flag,net_intake_direction,cumulative_net_intake_pressure,consecutive_positive_net_intake_days,backlog_indicator,backlog_severity_score,logical_constraint_anomaly_flag,year,month,month_name,year_month,day_of_week,rolling_7d_avg_system_load,rolling_7d_avg_net_intake,rolling_7d_avg_growth_rate_pct,rolling_7d_avg_backlog_severity,rolling_14d_avg_system_load,rolling_14d_avg_net_intake,rolling_14d_avg_growth_rate_pct,rolling_14d_avg_backlog_severity,system_load_vs_7d_avg_gap,system_load_vs_14d_avg_gap,net_intake_vs_7d_avg_gap,net_intake_vs_14d_avg_gap,above_7d_system_load_avg_flag,above_14d_system_load_avg_flag,positive_7d_net_intake_pressure_flag,positive_14d_net_intake_pressure_flag,rolling_pressure_level,rolling_7d_std_system_load,rolling_7d_std_net_intake,rolling_7d_std_growth_rate,rolling_14d_std_system_load,rolling_14d_std_net_intake,rolling_14d_std_growth_rate,rolling_7d_system_load_range,rolling_14d_system_load_range,rolling_7d_net_intake_range,rolling_14d_net_intake_range,system_load_volatility_flag,net_intake_volatility_flag,growth_rate_volatility_flag,volatility_pressure_score,volatility_pressure_level,daily_system_load_change,daily_net_intake_change,daily_growth_rate_change,daily_backlog_severity_change,daily_cbp_custody_change,daily_hhs_care_change,system_load_pct_change,net_intake_pct_change,cbp_custody_pct_change,hhs_care_pct_change,system_load_spike_flag,major_system_load_spike_flag,net_intake_spike_flag,major_net_intake_spike_flag,growth_rate_spike_flag,major_growth_rate_spike_flag,backlog_severity_jump_flag,system_load_change_direction,net_intake_change_direction,pressure_spike_score,pressure_spike_level,pressure_spike_risk_category,rolling_pressure_signal,volatility_pressure_signal,pressure_spike_signal,pressure_spike_risk_signal,high_load_signal,backlog_pressure_signal,logical_anomaly_signal,intake_pressure_signal,daily_pressure_signal_count,daily_strain_score,daily_strain_level,high_pressure_day_flag,severe_pressure_day_flag,pressure_window_break,pressure_window_id,prolonged_pressure_window_flag,prolonged_pressure_window_category,rolling_pressure_component_score,volatility_pressure_component_score,pressure_spike_component_score,daily_strain_component_score,load_intensity_component_score,net_intake_component_score,growth_pressure_component_score,backlog_component_score,window_pressure_component_score,critical_window_component_score,final_pressure_stress_score,final_pressure_stress_level,operational_response_category,primary_pressure_driver,final_pressure_priority_rank
2024-10-13,130,227,192,5889,210,6116,-18,-1.88,False,Relief: Discharges Exceed Transfers,-30859,0,No Current Backlog Pressure,0,False,2024,10,October,2024-10,Sunday,6229.71,22.29,-0.54,1.14,6243.07,23.79,-0.11,1.0,-113.71,-127.07,-40.29,-41.79,False,False,True,True,Normal Rolling Pressure,68.35864804035062,28.517329735408712,1.1991485074239718,67.25664312141654,31.86794524386476,1.35932534171014,190.0,238.0,75.0,104.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-117.0,-52.0,-1.4,-2.0,69.0,-186.0,-1.8771057275790204,-152.94117647058823,43.670886075949376,-3.0617283950617247,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,0,0,0,Normal Daily Pressure,0,0,163,,0,No Prolonged Pressure Window,0,0.0,0.0,0.0,4.22,0.39,1.62,0.0,0,0,0.53,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,1
2024-10-14,88,214,160,5935,106,6149,54,0.54,True,Pressure: Transfers Exceed Discharges,-30805,1,Short-Term Intake Pressure,1,False,2024,10,October,2024-10,Monday,6207.29,21.86,-0.35,1.0,6239.07,27.07,-0.06,1.0,-58.29,-90.07,32.14,26.93,False,False,True,True,Normal Rolling Pressure,64.82210087543177,27.92506980849743,1.2580994736960518,71.24223497309484,32.4806789567973,1.3691699579038308,164.0,238.0,72.0,104.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,33.0,72.0,2.42,1.0,-13.0,46.0,0.5395683453237377,-400.0,-5.726872246696035,0.7811173374087321,False,False,False,False,False,False,True,System Load Increase,Net Intake Increase,1,Moderate Pressure Spike,Backlog Severity Escalation,0,0,1,1,0,0,0,1,3,5,Moderate Daily Strain,1,0,164,164.0,1,Critical Prolonged Strain Window,0,0.0,1.67,5.0,4.25,1.16,0.47,3.33,10,0,2.35,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-10-15,113,208,159,6013,107,6221,52,1.17,True,Pressure: Transfers Exceed Discharges,-30753,2,Short-Term Intake Pressure,1,False,2024,10,October,2024-10,Tuesday,6198.86,31.43,-0.13,1.14,6234.71,28.71,-0.06,1.0,22.14,-13.71,20.57,23.29,True,False,True,True,Short-Term Rolling Pressure,57.176418715610296,24.453064858056297,1.3815191776067517,70.27356278416028,33.16028340657579,1.3641929949506897,147.0,238.0,72.0,104.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,72.0,-2.0,0.6299999999999999,0.0,-6.0,78.0,1.170922101154659,-3.703703703703709,-2.8037383177570097,1.314237573715249,False,False,False,False,False,False,False,System Load Increase,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,1,2,3,Moderate Daily Strain,1,0,164,164.0,1,Critical Prolonged Strain Window,0,0.0,0.0,3.0,4.32,1.12,1.01,3.33,10,0,1.68,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-10-16,174,285,150,6036,129,6321,21,1.61,True,Pressure: Transfers Exceed Discharges,-30732,3,Sustained Backlog Pressure,2,False,2024,10,October,2024-10,Wednesday,6222.14,31.14,0.38,1.29,6238.0,26.57,0.06,1.0,98.86,83.0,-10.14,-5.57,True,True,True,True,Short-Term Rolling Pressure,69.60466596291744,24.579317670407047,1.2498190345196445,73.31176839103681,32.57350099441256,1.435024409180924,205.0,238.0,72.0,104.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,100.0,-31.0,0.4400000000000001,1.0,77.0,23.0,1.6074586079408482,-59.61538461538461,37.01923076923077,0.3825045734242582,False,False,False,False,False,False,True,System Load Increase,Net Intake Decrease,1,Moderate Pressure Spike,Backlog Severity Escalation,1,0,1,1,0,1,0,1,5,9,Critical Daily Strain,1,1,164,164.0,1,Critical Prolonged Strain Window,0,1.67,1.67,9.0,4.43,0.45,1.39,6.67,10,0,3.72,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,5
2024-10-17,104,230,206,6076,160,6306,46,-0.24,True,Pressure: Transfers Exceed Discharges,-30686,4,Sustained Backlog Pressure,2,False,2024,10,October,2024-10,Thursday,6229.86,31.57,0.13,1.43,6239.21,30.79,0.03,1.14,76.14,66.79,14.43,15.21,True,True,True,True,Short-Term Rolling Pressure,76.14991479843732,24.84523524311334,1.1541003505101346,74.35484420768073,30.83000180001684,1.4363975466728969,205.0,238.0,72.0,104.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,-15.0,25.0,-1.85,0.0,-55.0,40.0,-0.237304224015189,119.04761904761908,-19.298245614035093,0.662690523525522,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,1,0,1,3,5,Moderate Daily Strain,1,0,164,164.0,1,Critical Prolonged Strain Window,0,1.67,0.0,5.0,4.41,0.99,0.21,6.67,10,0,2.54,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-10-20,147,276,214,5918,195,6194,19,-1.78,True,Pressure: Transfers Exceed Discharges,-30667,5,Sustained Backlog Pressure,2,False,2024,10,October,2024-10,Sunday,6220.0,29.71,-0.15,1.43,6243.21,33.86,0.07,1.29,-26.0,-49.21,-10.71,-14.86,False,False,True,True,Normal Rolling Pressure,75.60864148142375,25.28974947624741,1.3590980902965082,69.86159787142294,26.8352728350561,1.3634436443904,205.0,238.0,72.0,98.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,-112.0,-27.0,-1.54,0.0,46.0,-158.0,-1.776086267047261,-58.69565217391304,20.0,-2.600394996708366,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,0,0,0,0,0,1,0,1,2,3,Moderate Daily Strain,1,0,164,164.0,1,Critical Prolonged Strain Window,0,1.67,0.0,3.0,4.3,0.41,1.53,6.67,10,0,2.13,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-10-21,108,220,213,5966,154,6186,59,-0.13,True,Pressure: Transfers Exceed Discharges,-30608,6,Sustained Backlog Pressure,2,False,2024,10,October,2024-10,Monday,6213.29,33.29,-0.1,1.43,6238.5,34.79,-0.07,1.36,-27.29,-52.5,25.71,24.21,False,False,True,True,Normal Rolling Pressure,76.34508123364124,27.650884770136283,1.3514119600307977,71.43232407728699,27.504345311042087,1.262901769387027,205.0,238.0,77.0,98.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,-8.0,40.0,1.65,0.0,-56.0,48.0,-0.1291572489505954,210.52631578947367,-20.28985507246377,0.811084825954711,False,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,1,0,1,2,3,Moderate Daily Strain,1,0,164,164.0,1,Critical Prolonged Strain Window,0,1.67,0.0,3.0,4.29,1.27,0.11,6.67,10,0,2.1,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-10-22,180,280,146,6043,109,6323,37,2.21,True,Pressure: Transfers Exceed Discharges,-30571,7,Prolonged Backlog Pressure,3,False,2024,10,October,2024-10,Tuesday,6242.86,41.14,0.48,1.86,6236.29,31.71,-0.03,1.5,80.14,86.71,-4.14,5.29,True,True,True,True,Short-Term Rolling Pressure,72.36810662952634,16.014874038721413,1.3383785499092322,67.97333025811885,24.278602707952125,1.3306067359345095,174.0,207.0,40.0,77.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,137.0,-22.0,2.34,1.0,60.0,77.0,2.2146783058519137,-37.28813559322034,27.27272727272727,1.2906469996647685,False,False,False,False,False,False,True,System Load Increase,Net Intake Decrease,1,Moderate Pressure Spike,Backlog Severity Escalation,1,0,1,1,0,1,0,1,5,9,Critical Daily Strain,1,1,164,164.0,1,Critical Prolonged Strain Window,0,1.67,1.67,9.0,4.43,0.8,1.91,10.0,10,0,3.93,Critical System Pressure,Immediate Escalation Required,Backlog Severity Pressure,5
2024-10-23,134,294,186,6077,138,6371,48,0.76,True,Pressure: Transfers Exceed Discharges,-30523,8,Prolonged Backlog Pressure,3,False,2024,10,October,2024-10,Wednesday,6274.57,40.29,0.51,2.14,6240.93,31.07,0.08,1.57,96.43,130.07,7.71,16.93,True,True,True,True,Short-Term Rolling Pressure,73.022501424459,15.359191446970277,1.3425207278704867,74.96200502793253,23.66907845112068,1.3282194972846308,185.0,255.0,40.0,77.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,48.0,11.0,-1.45,0.0,14.0,34.0,0.7591333227898067,29.729729729729737,5.000000000000004,0.5626344530862193,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,1,0,1,3,5,Moderate Daily Strain,1,0,164,164.0,1,Critical Prolonged Strain Window,0,1.67,0.0,5.0,4.48,1.03,0.66,10.0,10,0,2.74,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,3
2024-10-27,202,313,158,5974,192,6287,-34,-1.32,False,Relief: Discharges Exceed Transfers,-30557,0,No Current Backlog Pressure,0,False,2024,10,October,2024-10,Sunday,6284.0,28.0,0.16,2.0,6241.43,29.71,0.02,1.57,3.0,45.57,-62.0,-63.71,True,True,True,True,Short-Term Rolling Pressure,69.10861017267914,30.930028559097632,1.4641883823632855,75.26539125577371,26.845508352075377,1.375542450441657,185.0,255.0,93.0,93.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-84.0,-82.0,-2.08,-3.0,19.0,-103.0,-1.318474336838804,-170.83333333333334,6.4625850340136015,-1.6949152542372836,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,165,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,4.39,0.73,1.14,0.0,0,0,0.98,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2024-10-28,110,272,193,6008,156,6280,37,-0.11,True,Pressure: Transfers Exceed Discharges,-30520,1,Short-Term Intake Pressure,1,False,2024,10,October,2024-10,Monday,6278.14,30.29,-0.09,1.86,6250.14,30.71,0.15,1.57,1.86,29.86,6.71,6.29,True,True,True,True,Short-Term Rolling Pressure,67.16007884506658,30.917709519055407,1.3169372838232678,71.84797748118797,26.83691078011422,1.2571850642265403,185.0,255.0,93.0,93.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-7.0,71.0,1.21,1.0,-41.0,34.0,-0.1113408620963873,-208.82352941176467,-13.09904153354633,0.5691329092735176,False,False,False,False,False,False,True,System Load Decrease,Net Intake Increase,1,Moderate Pressure Spike,Backlog Severity Escalation,1,0,1,1,0,0,0,1,4,7,High Daily Strain,1,1,166,166.0,1,Critical Prolonged Strain Window,0,0.0,1.67,7.0,4.38,0.8,0.09,3.33,10,0,2.76,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2024-10-29,166,277,229,6106,126,6383,103,1.64,True,Pressure: Transfers Exceed Discharges,-30417,2,Short-Term Intake Pressure,1,False,2024,10,October,2024-10,Tuesday,6289.14,38.43,0.18,1.71,6259.5,35.0,0.16,1.57,93.86,123.5,64.57,68.0,True,True,True,True,Short-Term Rolling Pressure,77.92609441307512,41.456230504219405,1.4640517815458631,80.15825692872463,33.0267956479169,1.266799419494173,197.0,267.0,137.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,103.0,66.0,1.75,0.0,5.0,98.0,1.6401273885350287,178.3783783783784,1.8382352941176403,1.6311584553928116,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,1,2,3,Moderate Daily Strain,1,0,166,166.0,1,Critical Prolonged Strain Window,0,0.0,0.0,3.0,4.49,2.22,1.41,3.33,10,0,1.78,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-10-30,136,276,178,6149,160,6425,18,0.66,True,Pressure: Transfers Exceed Discharges,-30399,3,Sustained Backlog Pressure,2,False,2024,10,October,2024-10,Wednesday,6322.14,38.29,0.53,1.71,6271.07,34.0,0.19,1.57,102.86,153.93,-20.29,-16.0,True,True,True,True,Short-Term Rolling Pressure,79.80899817987513,41.53598554552448,1.1826523862347142,91.58137557196578,33.33512815680781,1.2740031655902864,239.0,309.0,137.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,42.0,-85.0,-0.98,1.0,-1.0,43.0,0.6579978066739711,-82.52427184466019,-0.3610108303249149,0.7042253521126751,False,False,False,False,False,False,True,System Load Increase,Net Intake Decrease,1,Moderate Pressure Spike,Backlog Severity Escalation,1,0,1,1,0,1,0,1,5,9,Critical Daily Strain,1,1,166,166.0,1,Critical Prolonged Strain Window,0,1.67,1.67,9.0,4.53,0.39,0.57,6.67,10,0,3.69,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,5
2024-10-31,87,246,173,6148,177,6394,-4,-0.48,False,Relief: Discharges Exceed Transfers,-30403,0,No Current Backlog Pressure,0,False,2024,10,October,2024-10,Thursday,6351.86,29.29,0.48,1.43,6282.57,31.29,0.19,1.43,42.14,111.43,-33.29,-35.29,True,True,True,True,Short-Term Rolling Pressure,55.77463154345792,43.09568534363995,1.2219519903280422,96.413942724345,34.847864014508225,1.2740031655902864,145.0,309.0,137.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-31.0,-22.0,-1.14,-2.0,-30.0,-1.0,-0.4824902723735369,-122.22222222222224,-10.869565217391308,-0.0162628069604764,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,0,0,0,1,2,Normal Daily Pressure,0,0,167,,0,No Prolonged Pressure Window,0,0.0,0.0,2.0,4.5,0.09,0.41,0.0,0,0,0.92,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,2
2024-11-03,84,171,157,5990,184,6161,-27,-3.64,False,Relief: Discharges Exceed Transfers,-30430,0,No Current Backlog Pressure,0,False,2024,11,November,2024-11,Sunday,6328.71,20.14,-0.36,1.0,6285.79,30.64,0.06,1.43,-167.71,-124.79,-47.14,-57.64,False,False,True,True,Normal Rolling Pressure,91.75095691728316,47.72640279561677,1.7345302643929956,91.03353445631603,35.894304546837645,1.5506902043574384,264.0,276.0,137.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,-233.0,-23.0,-3.16,0.0,-75.0,-158.0,-3.6440412887081663,575.0,-30.487804878048784,-2.569941444372148,True,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,1,Moderate Pressure Spike,Moderate Spike Watch,0,0,1,1,0,0,0,0,2,4,Moderate Daily Strain,1,0,168,168.0,0,No Prolonged Pressure Window,0,0.0,1.67,4.0,4.26,0.58,3.14,0.0,0,0,1.76,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,3
2024-11-04,167,209,157,6007,132,6216,25,0.89,True,Pressure: Transfers Exceed Discharges,-30405,1,Short-Term Intake Pressure,1,False,2024,11,November,2024-11,Monday,6306.57,16.86,-0.34,0.71,6290.57,28.57,0.09,1.43,-90.57,-74.57,8.14,-3.57,False,False,True,True,Normal Rolling Pressure,98.313880238846,46.25807522810971,1.7491018103178384,84.83986208031578,35.27412275682793,1.561743882985927,264.0,264.0,137.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,55.0,52.0,4.53,1.0,38.0,17.0,0.8927122220418804,-192.5925925925926,22.222222222222232,0.2838063439065008,False,False,False,False,True,False,True,System Load Increase,Net Intake Increase,2,Moderate Pressure Spike,Backlog Severity Escalation,0,0,1,1,0,0,0,1,3,5,Moderate Daily Strain,1,0,168,168.0,0,No Prolonged Pressure Window,0,0.0,3.33,5.0,4.32,0.54,0.77,3.33,0,0,2.3,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,3
2024-11-05,109,245,159,6045,126,6290,33,1.19,True,Pressure: Transfers Exceed Discharges,-30372,2,Short-Term Intake Pressure,1,False,2024,11,November,2024-11,Tuesday,6307.0,26.43,0.02,0.86,6295.5,27.21,0.09,1.43,-17.0,-5.5,6.57,5.79,False,False,True,True,Normal Rolling Pressure,98.22083960816278,40.56212166893693,1.7711712562729829,82.45814789243617,34.66361109385408,1.5628179676469056,264.0,264.0,130.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,0,Stable Pressure,74.0,8.0,0.2999999999999999,0.0,36.0,38.0,1.1904761904761862,32.00000000000001,17.22488038277512,0.6325953054769462,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,0,0,1,1,1,Normal Daily Pressure,0,0,169,,0,No Prolonged Pressure Window,0,0.0,0.0,1.0,4.39,0.71,1.03,3.33,0,0,0.92,Early Pressure Watch,Early Warning Review,Backlog Severity Pressure,2
2024-11-06,156,256,176,6086,137,6342,39,0.83,True,Pressure: Transfers Exceed Discharges,-30333,3,Sustained Backlog Pressure,2,False,2024,11,November,2024-11,Wednesday,6315.86,26.71,0.16,1.0,6297.0,28.5,0.03,1.43,26.14,45.0,12.29,10.5,True,True,True,True,Short-Term Rolling Pressure,98.17574135434516,40.65593144800265,1.7950195648224103,83.14584036039004,34.749100707788536,1.5177144470740032,264.0,264.0,130.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,52.0,6.0,-0.36,1.0,11.0,41.0,0.8267090620031725,18.181818181818187,4.489795918367356,0.6782464846980973,False,False,False,False,False,False,True,System Load Increase,Net Intake Increase,1,Moderate Pressure Spike,Backlog Severity Escalation,1,0,1,1,0,1,0,1,5,9,Critical Daily Strain,1,1,170,170.0,1,Critical Prolonged Strain Window,0,1.67,1.67,9.0,4.45,0.84,0.72,6.67,10,0,3.71,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,5
2024-11-07,125,232,192,6084,177,6316,15,-0.41,True,Pressure: Transfers Exceed Discharges,-30318,4,Sustained Backlog Pressure,2,False,2024,11,November,2024-11,Thursday,6306.29,14.14,-0.14,1.14,6297.71,26.29,0.02,1.43,9.71,18.29,0.86,-11.29,True,True,True,True,Short-Term Rolling Pressure,93.7029246888122,22.83585318038556,1.675765638802298,83.2719627499224,34.53521852661928,1.5207547648930972,264.0,264.0,66.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,-26.0,-24.0,-1.24,0.0,-24.0,-2.0,-0.409965310627558,-61.53846153846154,-9.375,-0.032862306933945,False,False,False,False,False,False,False,System Load Decrease,Net Intake Decrease,0,No Major Spike,No Spike Risk,1,0,0,0,0,1,0,1,3,5,Moderate Daily Strain,1,0,170,170.0,1,Critical Prolonged Strain Window,0,1.67,0.0,5.0,4.42,0.32,0.35,6.67,10,0,2.51,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,3
2024-11-11,118,139,168,5963,145,6102,23,-3.39,True,Pressure: Transfers Exceed Discharges,-30295,5,Sustained Backlog Pressure,2,True,2024,11,November,2024-11,Monday,6260.14,14.86,-0.72,1.14,6291.14,26.57,-0.09,1.43,-158.14,-189.14,8.14,-3.57,False,False,True,True,Normal Rolling Pressure,104.41651940094918,23.053767381409155,2.018727793626942,94.90388428695664,34.48681863177131,1.7158735320593947,292.0,323.0,66.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,-214.0,8.0,-2.98,0.0,-93.0,-121.0,-3.3882203926535737,53.33333333333334,-40.08620689655172,-1.9888231426692935,True,False,False,False,False,False,False,System Load Decrease,Net Intake Increase,1,Moderate Pressure Spike,Moderate Spike Watch,0,0,1,1,0,1,1,1,5,8,High Daily Strain,1,1,170,170.0,1,Critical Prolonged Strain Window,0,1.67,1.67,8.0,4.2,0.49,2.92,6.67,10,0,3.56,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,5
2024-11-12,142,235,139,5975,138,6210,1,1.77,True,Pressure: Transfers Exceed Discharges,-30294,6,Sustained Backlog Pressure,2,False,2024,11,November,2024-11,Tuesday,6233.86,15.57,-0.39,1.43,6292.86,22.43,0.04,1.43,-23.86,-82.86,-14.57,-21.43,False,False,True,True,Normal Rolling Pressure,86.77255436182313,22.4414582328997,2.230529512192543,93.0573496811246,33.767791403403386,1.7863991653664593,240.0,323.0,66.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,108.0,-22.0,5.16,0.0,96.0,12.0,1.7699115044247815,-95.65217391304348,69.06474820143885,0.2012409860808306,False,False,False,False,True,False,False,System Load Increase,Net Intake Decrease,1,Moderate Pressure Spike,Moderate Spike Watch,0,0,1,1,0,1,0,1,4,7,High Daily Strain,1,1,170,170.0,1,Critical Prolonged Strain Window,0,1.67,1.67,7.0,4.31,0.02,1.53,6.67,10,0,3.25,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,4
2024-11-13,148,245,175,5966,151,6211,24,0.02,True,Pressure: Transfers Exceed Discharges,-30270,7,Prolonged Backlog Pressure,3,False,2024,11,November,2024-11,Wednesday,6241.0,22.86,0.13,1.86,6284.86,21.5,-0.11,1.43,-30.0,-73.86,1.14,2.5,False,False,True,True,Normal Rolling Pressure,81.68435182660552,12.307566391294475,1.7114752756168043,95.05937993849231,33.51406134285033,1.6744073906579946,240.0,323.0,38.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,1.0,23.0,-1.75,1.0,10.0,-9.0,0.0161030595813294,2300.0,4.255319148936176,-0.1506276150627594,False,False,False,False,False,False,True,System Load Increase,Net Intake Increase,1,Moderate Pressure Spike,Backlog Severity Escalation,0,0,1,1,0,1,0,1,4,7,High Daily Strain,1,1,170,170.0,1,Critical Prolonged Strain Window,0,1.67,1.67,7.0,4.31,0.52,0.02,10.0,10,0,3.37,High System Stress,Priority Monitoring Required,Backlog Severity Pressure,4
2024-11-14,119,219,210,6025,172,6244,38,0.53,True,Pressure: Transfers Exceed Discharges,-30232,8,Prolonged Backlog Pressure,3,False,2024,11,November,2024-11,Thursday,6245.0,24.71,0.08,2.14,6275.79,20.79,-0.13,1.43,-1.0,-31.79,13.29,17.21,False,False,True,True,Normal Rolling Pressure,80.93824806603688,13.5979690360249,1.6900563529629635,92.2239569838734,33.0085736448269,1.6662855974615205,240.0,323.0,38.0,137.0,Stable Load Volatility,Stable Intake Volatility,Stable Growth Volatility,1,Low Volatility Pressure,33.0,14.0,0.51,0.0,-26.0,59.0,0.5313154081468374,58.33333333333333,-10.612244897959188,0.988937311431437,False,False,False,False,False,False,False,System Load Increase,Net Intake Increase,0,No Major Spike,No Spike Risk,0,0,0,0,0,1,0,1,2,3,Moderate Daily Strain,1,0,170,170.0,1,Critical Prolonged Strain Window,0,1.67,0.0,3.0,4.35,0.82,0.46,10.0,10,0,2.27,Moderate System Stress,Operational Watch Required,Backlog Severity Pressure,3
