trend_period,reporting_days,period_start_date,period_end_date,avg_system_load,max_system_load,min_system_load,avg_net_daily_intake,total_net_daily_intake,avg_care_load_growth_pct,avg_backlog_severity_score,max_backlog_severity_score,avg_volatility_pressure_score,max_volatility_pressure_score,avg_pressure_spike_score,max_pressure_spike_score,avg_daily_strain_score,max_daily_strain_score,avg_final_pressure_stress_score,max_final_pressure_stress_score,normal_pressure_days,early_watch_days,moderate_stress_days,high_stress_days,critical_pressure_days,most_common_pressure_level,most_common_response_category,most_common_pressure_driver,trend_period_type,stress_day_count,stress_day_rate_pct,critical_pressure_rate_pct,high_or_critical_pressure_days,high_or_critical_pressure_rate_pct,previous_period,previous_avg_system_load,system_load_change,system_load_change_pct,previous_stress_score,stress_score_change,stress_score_change_pct,system_load_trend_direction,stress_score_trend_direction,normalized_load_movement,normalized_stress_movement,pressure_movement_score,pressure_trend_direction,pressure_movement_pattern,executive_pressure_signal
2024-12-09 00:00:00,1,2024-12-09,2024-12-09,6583.0,6583,6583,-22.0,-22,0.83,0.0,0,0.0,0,0.0,0,2.0,2,0.97,0.97,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2024-12-08 00:00:00,6529.0,54.0,0.8270791851738398,2.72,-1.7500000000000002,-64.33823529411765,Increasing,Decreasing,0.011382511403590128,-0.344488188976378,-0.14875930376739555,Pressure Decreasing,Pressure Cooling,Improving
2024-12-10 00:00:00,1,2024-12-10,2024-12-10,6636.0,6636,6636,64.0,64,0.81,1.0,1,0.0,0,1.0,1,7.0,7,2.87,2.87,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2024-12-09 00:00:00,6583.0,53.0,0.8051040559015646,0.97,1.9000000000000001,195.87628865979383,Increasing,Increasing,0.011171724155375496,0.37401574803149606,0.17445153489962975,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-12-11 00:00:00,1,2024-12-11,2024-12-11,6755.0,6755,6755,80.0,80,1.79,1.0,1,0.0,0,0.0,0,3.0,3,1.79,1.79,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2024-12-10 00:00:00,6636.0,119.0,1.7932489451476792,2.87,-1.08,-37.63066202090592,Increasing,Decreasing,0.02508368253754121,-0.2125984251968504,-0.08187326594293501,Pressure Decreasing,Pressure Cooling,Improving
2024-12-12 00:00:00,1,2024-12-12,2024-12-12,6734.0,6734,6734,92.0,92,-0.31,2.0,2,1.0,1,1.0,1,10.0,10,4.02,4.02,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Daily Strain Pressure,Daily,1,100.0,100.0,1,100.0,2024-12-11 00:00:00,6755.0,-21.0,-0.31088082901554404,1.79,2.2299999999999995,124.58100558659216,Stable,Increasing,-0.004426532212507273,0.4389763779527558,0.1951047773618611,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-12-15 00:00:00,1,2024-12-15,2024-12-15,6745.0,6745,6745,-5.0,-5,0.16,0.0,0,0.0,0,0.0,0,2.0,2,0.94,0.94,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2024-12-12 00:00:00,6734.0,11.0,0.16335016335016334,4.02,-3.0799999999999996,-76.61691542288557,Stable,Decreasing,0.002318659730360952,-0.6062992125984251,-0.2715593828175928,Pressure Decreasing,Pressure Cooling,Improving
2024-12-16 00:00:00,1,2024-12-16,2024-12-16,6741.0,6741,6741,40.0,40,-0.06,1.0,1,0.0,0,1.0,1,7.0,7,2.81,2.81,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2024-12-15 00:00:00,6745.0,-4.0,-0.05930318754633062,0.94,1.87,198.93617021276597,Stable,Increasing,-0.0008431489928585281,0.36811023622047245,0.16518587435314042,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-12-17 00:00:00,1,2024-12-17,2024-12-17,6816.0,6816,6816,96.0,96,1.11,1.0,1,0.0,0,0.0,0,3.0,3,1.79,1.79,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2024-12-16 00:00:00,6741.0,75.0,1.1125945705384956,2.81,-1.02,-36.29893238434164,Increasing,Decreasing,0.0158090436160974,-0.20078740157480315,-0.08165935671980784,Pressure Decreasing,Pressure Cooling,Improving
2024-12-18 00:00:00,1,2024-12-18,2024-12-18,6883.0,6883,6883,76.0,76,0.98,2.0,2,1.0,1,1.0,1,9.0,9,3.82,3.82,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Prolonged Window Pressure,Daily,1,100.0,100.0,1,100.0,2024-12-17 00:00:00,6816.0,67.0,0.982981220657277,1.79,2.03,113.40782122905027,Increasing,Increasing,0.014122745630380344,0.3996062992125984,0.18759034474237848,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-12-19 00:00:00,1,2024-12-19,2024-12-19,7012.0,7012,7012,-34.0,-34,1.87,0.0,0,0.0,0,0.0,0,2.0,2,1.08,1.08,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2024-12-18 00:00:00,6883.0,129.0,1.8741827691413626,3.82,-2.7399999999999998,-71.72774869109946,Increasing,Decreasing,0.02719155501968753,-0.5393700787401574,-0.2277611801722427,Pressure Decreasing,Pressure Cooling,Improving
2024-12-22 00:00:00,1,2024-12-22,2024-12-22,6850.0,6850,6850,-32.0,-32,-2.31,0.0,0,0.0,0,1.0,1,6.0,6,2.23,2.23,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2024-12-19 00:00:00,7012.0,-162.0,-2.3103251568739305,1.08,1.15,106.48148148148147,Decreasing,Increasing,-0.03414753421077039,0.2263779527559055,0.08308893492423376,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-12-23 00:00:00,1,2024-12-23,2024-12-23,6842.0,6842,6842,-54.0,-54,-0.12,0.0,0,0.0,0,0.0,0,2.0,2,1.01,1.01,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2024-12-22 00:00:00,6850.0,-8.0,-0.11678832116788322,2.23,-1.22,-54.7085201793722,Stable,Decreasing,-0.0016862979857170562,-0.24015748031496062,-0.10899833003387666,Pressure Decreasing,Pressure Cooling,Improving
2024-12-24 00:00:00,1,2024-12-24,2024-12-24,6926.0,6926,6926,56.0,56,1.23,1.0,1,0.0,0,1.0,1,7.0,7,2.6,2.6,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2024-12-23 00:00:00,6842.0,84.0,1.2277111955568547,1.01,1.59,157.42574257425744,Increasing,Increasing,0.01770612885002909,0.31299212598425197,0.1505848275604294,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2024-12-25 00:00:00,1,2024-12-25,2024-12-25,6851.0,6851,6851,86.0,86,-1.08,1.0,1,0.0,0,0.0,0,2.0,2,1.26,1.26,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Backlog Severity Pressure,Daily,0,0.0,0.0,0,0.0,2024-12-24 00:00:00,6926.0,-75.0,-1.0828761189719895,2.6,-1.34,-51.53846153846155,Decreasing,Decreasing,-0.0158090436160974,-0.26377952755905515,-0.12739576139042838,Pressure Decreasing,Broad Pressure Relief,Improving
2024-12-26 00:00:00,1,2024-12-26,2024-12-26,6829.0,6829,6829,17.0,17,-0.32,2.0,2,1.0,1,1.0,1,8.0,8,3.19,3.19,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Daily Strain Pressure,Daily,1,100.0,100.0,1,100.0,2024-12-25 00:00:00,6851.0,-22.0,-0.3211210042329587,1.26,1.93,153.17460317460316,Stable,Increasing,-0.004637319460721904,0.3799212598425197,0.1684140412257368,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2024-12-29 00:00:00,1,2024-12-29,2024-12-29,6635.0,6635,6635,-83.0,-83,-2.84,0.0,0,0.0,0,0.0,0,0.0,0,0.7,0.7,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2024-12-26 00:00:00,6829.0,-194.0,-2.8408258895885194,3.19,-2.49,-78.05642633228841,Decreasing,Decreasing,-0.04089272615363861,-0.49015748031496065,-0.24306186552623354,Pressure Decreasing,Broad Pressure Relief,Improving
2024-12-30 00:00:00,1,2024-12-30,2024-12-30,6610.0,6610,6610,-38.0,-38,-0.38,0.0,0,0.0,0,0.0,0,0.0,0,0.54,0.54,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2024-12-29 00:00:00,6635.0,-25.0,-0.37678975131876413,0.7,-0.15999999999999992,-22.857142857142847,Stable,Stable,-0.0052696812053658,-0.03149606299212597,-0.017071553009407877,Pressure Stable,Stable Pressure Movement,Stable
2025-01-01 00:00:00,1,2025-01-01,2025-01-01,6471.0,6471,6471,-50.0,-50,-2.1,0.0,0,0.0,0,0.0,0,1.0,1,0.83,0.83,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2024-12-30 00:00:00,6610.0,-139.0,-2.102874432677761,0.54,0.2899999999999999,53.70370370370369,Decreasing,Increasing,-0.029299427501833848,0.05708661417322833,0.009574291251944131,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2025-01-02 00:00:00,1,2025-01-02,2025-01-02,6362.0,6362,6362,-117.0,-117,-1.68,0.0,0,0.0,0,0.0,0,0.0,0,0.67,0.67,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2025-01-01 00:00:00,6471.0,-109.0,-1.6844382630196262,0.83,-0.15999999999999992,-19.27710843373493,Decreasing,Stable,-0.02297581005539489,-0.03149606299212597,-0.02680992387692388,Pressure Decreasing,Pressure Cooling,Improving
2025-01-05 00:00:00,1,2025-01-05,2025-01-05,5955.0,5955,5955,-121.0,-121,-6.4,0.0,0,2.0,2,3.0,3,4.0,4,3.12,3.12,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Sudden Spike Pressure,Daily,1,100.0,0.0,0,0.0,2025-01-02 00:00:00,6362.0,-407.0,-6.397359320968249,0.67,2.45,365.6716417910448,Decreasing,Increasing,-0.08579041002335523,0.48228346456692917,0.16984283354227275,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-01-06 00:00:00,1,2025-01-06,2025-01-06,5829.0,5829,5829,-119.0,-119,-2.12,0.0,0,3.0,3,1.0,1,6.0,6,3.12,3.12,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2025-01-05 00:00:00,5955.0,-126.0,-2.115869017632242,3.12,0.0,0.0,Decreasing,Stable,-0.026559193275043632,0.0,-0.014607556301274,Pressure Stable,Stable Pressure Movement,Stable
2025-01-07 00:00:00,1,2025-01-07,2025-01-07,5786.0,5786,5786,-68.0,-68,-0.74,0.0,0,2.0,2,0.0,0,0.0,0,1.11,1.11,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-06 00:00:00,5829.0,-43.0,-0.7376908560645051,3.12,-2.01,-64.42307692307692,Stable,Decreasing,-0.009063851673229177,-0.39566929133858264,-0.18303629952263825,Pressure Decreasing,Pressure Cooling,Improving
2025-01-08 00:00:00,1,2025-01-08,2025-01-08,5685.0,5685,5685,-102.0,-102,-1.75,0.0,0,2.0,2,0.0,0,1.0,1,1.4,1.4,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-07 00:00:00,5786.0,-101.0,-1.7455928102315936,1.11,0.2899999999999998,26.12612612612611,Decreasing,Increasing,-0.021289512069677833,0.05708661417322831,0.013979744739629929,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2025-01-09 00:00:00,1,2025-01-09,2025-01-09,5589.0,5589,5589,-96.0,-96,-1.69,0.0,0,1.0,1,0.0,0,0.0,0,0.87,0.87,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-08 00:00:00,5685.0,-96.0,-1.688654353562005,1.4,-0.5299999999999999,-37.857142857142854,Decreasing,Decreasing,-0.020235575828604673,-0.1043307086614173,-0.05807838560337036,Pressure Decreasing,Broad Pressure Relief,Improving
2025-01-12 00:00:00,1,2025-01-12,2025-01-12,5195.0,5195,5195,-155.0,-155,-7.05,0.0,0,3.0,3,3.0,3,5.0,5,3.63,3.63,0,0,0,1,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Daily,1,100.0,0.0,1,100.0,2025-01-09 00:00:00,5589.0,-394.0,-7.0495616389336195,0.87,2.76,317.24137931034477,Decreasing,Increasing,-0.08305017579656501,0.5433070866141732,0.19881059228826714,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-01-13 00:00:00,1,2025-01-13,2025-01-13,5126.0,5126,5126,-79.0,-79,-1.33,0.0,0,4.0,4,2.0,2,5.0,5,3.31,3.31,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2025-01-12 00:00:00,5195.0,-69.0,-1.3282001924927815,3.63,-0.31999999999999984,-8.815426997245176,Decreasing,Decreasing,-0.01454432012680961,-0.06299212598425194,-0.03634583276265866,Pressure Decreasing,Broad Pressure Relief,Improving
2025-01-14 00:00:00,1,2025-01-14,2025-01-14,5081.0,5081,5081,-46.0,-46,-0.88,0.0,0,3.0,3,0.0,0,1.0,1,1.53,1.53,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-13 00:00:00,5126.0,-45.0,-0.8778774873195474,3.31,-1.78,-53.776435045317214,Stable,Decreasing,-0.00948542616965844,-0.35039370078740156,-0.16289414974764285,Pressure Decreasing,Pressure Cooling,Improving
2025-01-15 00:00:00,1,2025-01-15,2025-01-15,5065.0,5065,5065,-57.0,-57,-0.31,0.0,0,3.0,3,0.0,0,1.0,1,1.52,1.52,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-14 00:00:00,5081.0,-16.0,-0.3148986419996064,1.53,-0.010000000000000009,-0.6535947712418306,Stable,Stable,-0.0033725959714341123,-0.0019685039370078757,-0.002740754555942306,Pressure Stable,Stable Pressure Movement,Stable
2025-01-16 00:00:00,1,2025-01-16,2025-01-16,5077.0,5077,5077,-28.0,-28,0.24,0.0,0,3.0,3,0.0,0,1.0,1,1.48,1.48,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-15 00:00:00,5065.0,12.0,0.23692003948667323,1.52,-0.040000000000000036,-2.6315789473684235,Stable,Stable,0.002529446978575584,-0.007874015748031503,-0.0021521112483976045,Pressure Stable,Stable Pressure Movement,Stable
2025-01-19 00:00:00,1,2025-01-19,2025-01-19,4780.0,4780,4780,-8.0,-8,-5.85,0.0,0,3.0,3,4.0,4,6.0,6,3.83,3.83,0,0,0,1,0,High System Stress,Priority Monitoring Required,Sudden Spike Pressure,Daily,1,100.0,0.0,1,100.0,2025-01-16 00:00:00,5077.0,-297.0,-5.849911364979318,1.48,2.35,158.7837837837838,Decreasing,Increasing,-0.0626038127197457,0.4625984251968504,0.17373719434272256,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-01-20 00:00:00,1,2025-01-20,2025-01-20,4756.0,4756,4756,9.0,9,-0.5,1.0,1,3.0,3,2.0,2,7.0,7,3.45,3.45,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2025-01-19 00:00:00,4780.0,-24.0,-0.502092050209205,3.83,-0.3799999999999999,-9.92167101827676,Stable,Decreasing,-0.005058893957151168,-0.07480314960629919,-0.03644380899926778,Pressure Decreasing,Pressure Cooling,Improving
2025-01-21 00:00:00,1,2025-01-21,2025-01-21,4792.0,4792,4792,63.0,63,0.76,1.0,1,2.0,2,0.0,0,2.0,2,1.61,1.61,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-20 00:00:00,4756.0,36.0,0.7569386038687973,3.45,-1.84,-53.333333333333336,Stable,Decreasing,0.007588340935726753,-0.36220472440944884,-0.15881853846960226,Pressure Decreasing,Pressure Cooling,Improving
2025-01-22 00:00:00,1,2025-01-22,2025-01-22,4814.0,4814,4814,-31.0,-31,0.46,0.0,0,2.0,2,0.0,0,0.0,0,0.95,0.95,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-21 00:00:00,4792.0,22.0,0.4590984974958264,1.61,-0.6600000000000001,-40.99378881987578,Stable,Decreasing,0.004637319460721904,-0.1299212598425197,-0.05591404122573682,Pressure Decreasing,Pressure Cooling,Improving
2025-01-23 00:00:00,1,2025-01-23,2025-01-23,4696.0,4696,4696,-77.0,-77,-2.45,0.0,0,2.0,2,0.0,0,1.0,1,1.3,1.3,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-22 00:00:00,4814.0,-118.0,-2.451184046530951,0.95,0.3500000000000001,36.842105263157904,Decreasing,Increasing,-0.02487289528932658,0.06889763779527561,0.017323844598744403,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2025-01-26 00:00:00,1,2025-01-26,2025-01-26,4292.0,4292,4292,-171.0,-171,-8.6,0.0,0,3.0,3,4.0,4,5.0,5,3.89,3.89,0,0,0,1,0,High System Stress,Priority Monitoring Required,Sudden Spike Pressure,Daily,1,100.0,0.0,1,100.0,2025-01-23 00:00:00,4696.0,-404.0,-8.603066439522998,1.3,2.59,199.2307692307692,Decreasing,Increasing,-0.08515804827871133,0.5098425196850394,0.1825922073049765,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-01-27 00:00:00,1,2025-01-27,2025-01-27,4214.0,4214,4214,-93.0,-93,-1.82,0.0,0,3.0,3,2.0,2,5.0,5,2.96,2.96,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2025-01-26 00:00:00,4292.0,-78.0,-1.8173345759552657,3.89,-0.9300000000000002,-23.907455012853475,Decreasing,Decreasing,-0.016441405360741297,-0.18307086614173232,-0.09142466271218726,Pressure Decreasing,Broad Pressure Relief,Improving
2025-01-28 00:00:00,1,2025-01-28,2025-01-28,4145.0,4145,4145,-62.0,-62,-1.64,0.0,0,3.0,3,0.0,0,1.0,1,1.49,1.49,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-27 00:00:00,4214.0,-69.0,-1.6373991457047936,2.96,-1.47,-49.66216216216216,Decreasing,Decreasing,-0.01454432012680961,-0.28937007874015747,-0.13821591150281615,Pressure Decreasing,Broad Pressure Relief,Improving
2025-01-29 00:00:00,1,2025-01-29,2025-01-29,4086.0,4086,4086,-60.0,-60,-1.42,0.0,0,3.0,3,0.0,0,1.0,1,1.47,1.47,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-28 00:00:00,4145.0,-59.0,-1.4234016887816647,1.49,-0.020000000000000018,-1.342281879194632,Decreasing,Stable,-0.01243644764466329,-0.0039370078740157514,-0.008611699747871899,Pressure Stable,Stable Pressure Movement,Stable
2025-01-30 00:00:00,1,2025-01-30,2025-01-30,3965.0,3965,3965,-112.0,-112,-2.96,0.0,0,2.0,2,0.0,0,1.0,1,1.29,1.29,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-01-29 00:00:00,4086.0,-121.0,-2.9613313754282915,1.47,-0.17999999999999994,-12.24489795918367,Decreasing,Stable,-0.025505257033970472,-0.03543307086614172,-0.029972773258447535,Pressure Decreasing,Pressure Cooling,Improving
2025-02-02 00:00:00,1,2025-02-02,2025-02-02,3505.0,3505,3505,-127.0,-127,-11.6,0.0,0,3.0,3,4.0,4,6.0,6,4.1,4.1,0,0,0,1,0,High System Stress,Priority Monitoring Required,Sudden Spike Pressure,Daily,1,100.0,0.0,1,100.0,2025-01-30 00:00:00,3965.0,-460.0,-11.601513240857503,1.29,2.8099999999999996,217.82945736434104,Decreasing,Increasing,-0.09696213417873073,0.5531496062992125,0.19558814903634372,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-02-03 00:00:00,1,2025-02-03,2025-02-03,3448.0,3448,3448,-91.0,-91,-1.63,0.0,0,4.0,4,2.0,2,5.0,5,3.17,3.17,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2025-02-02 00:00:00,3505.0,-57.0,-1.6262482168330954,4.1,-0.9299999999999997,-22.682926829268286,Decreasing,Decreasing,-0.012014873148234025,-0.18307086614173224,-0.08899006999530823,Pressure Decreasing,Broad Pressure Relief,Improving
2025-02-04 00:00:00,1,2025-02-04,2025-02-04,3413.0,3413,3413,-45.0,-45,-1.02,0.0,0,4.0,4,0.0,0,1.0,1,1.67,1.67,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-03 00:00:00,3448.0,-35.0,-1.0150812064965198,3.17,-1.5,-47.3186119873817,Stable,Decreasing,-0.00737755368751212,-0.2952755905511811,-0.13693167027616315,Pressure Decreasing,Pressure Cooling,Improving
2025-02-05 00:00:00,1,2025-02-05,2025-02-05,3326.0,3326,3326,-68.0,-68,-2.55,0.0,0,4.0,4,0.0,0,1.0,1,1.75,1.75,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-04 00:00:00,3413.0,-87.0,-2.5490770583064752,1.67,0.08000000000000007,4.790419161676651,Decreasing,Stable,-0.018338490594672983,0.015748031496063006,-0.00299955565384179,Pressure Stable,Stable Pressure Movement,Stable
2025-02-06 00:00:00,1,2025-02-06,2025-02-06,3213.0,3213,3213,-118.0,-118,-3.4,0.0,0,4.0,4,0.0,0,1.0,1,1.84,1.84,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-05 00:00:00,3326.0,-113.0,-3.3974744437763076,1.75,0.09000000000000008,5.142857142857148,Decreasing,Stable,-0.023818959048253416,0.017716535433070883,-0.005127986531657483,Pressure Stable,Stable Pressure Movement,Stable
2025-02-09 00:00:00,1,2025-02-09,2025-02-09,2891.0,2891,2891,-76.0,-76,-10.02,0.0,0,4.0,4,4.0,4,6.0,6,4.21,4.21,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Daily,1,100.0,100.0,1,100.0,2025-02-06 00:00:00,3213.0,-322.0,-10.021786492374728,1.84,2.37,128.80434782608697,Decreasing,Increasing,-0.06787349392511151,0.46653543307086615,0.17261052322307843,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-02-10 00:00:00,1,2025-02-10,2025-02-10,2852.0,2852,2852,-48.0,-48,-1.35,0.0,0,4.0,4,2.0,2,5.0,5,3.04,3.04,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2025-02-09 00:00:00,2891.0,-39.0,-1.349014181943964,4.21,-1.17,-27.790973871733964,Stable,Decreasing,-0.008220702680370649,-0.23031496062992124,-0.10816311875766842,Pressure Decreasing,Pressure Cooling,Improving
2025-02-11 00:00:00,1,2025-02-11,2025-02-11,2821.0,2821,2821,-38.0,-38,-1.09,0.0,0,4.0,4,0.0,0,1.0,1,1.6,1.6,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-10 00:00:00,2852.0,-31.0,-1.0869565217391304,3.04,-1.44,-47.368421052631575,Stable,Decreasing,-0.006534404694653592,-0.28346456692913385,-0.13115297770016973,Pressure Decreasing,Pressure Cooling,Improving
2025-02-12 00:00:00,1,2025-02-12,2025-02-12,2772.0,2772,2772,-46.0,-46,-1.74,0.0,0,4.0,4,0.0,0,1.0,1,1.63,1.63,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-11 00:00:00,2821.0,-49.0,-1.7369727047146404,1.6,0.029999999999999805,1.8749999999999878,Stable,Stable,-0.010328575162516968,0.005905511811023584,-0.00302323602442372,Pressure Stable,Stable Pressure Movement,Stable
2025-02-13 00:00:00,1,2025-02-13,2025-02-13,2713.0,2713,2713,-49.0,-49,-2.13,0.0,0,4.0,4,0.0,0,2.0,2,1.87,1.87,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-12 00:00:00,2772.0,-59.0,-2.1284271284271283,1.63,0.2400000000000002,14.723926380368113,Decreasing,Increasing,-0.01243644764466329,0.04724409448818902,0.01441979631512025,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2025-02-17 00:00:00,1,2025-02-17,2025-02-17,2549.0,2549,2549,-1.0,-1,-6.04,0.0,0,4.0,4,0.0,0,1.0,1,1.74,1.74,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-13 00:00:00,2713.0,-164.0,-6.044968669369701,1.87,-0.13000000000000012,-6.951871657754016,Decreasing,Stable,-0.03456910870719965,-0.025590551181102386,-0.03052875782045588,Pressure Decreasing,Pressure Cooling,Improving
2025-02-18 00:00:00,1,2025-02-18,2025-02-18,2555.0,2555,2555,2.0,2,0.24,1.0,1,3.0,3,3.0,3,6.0,6,3.26,3.26,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2025-02-17 00:00:00,2549.0,6.0,0.23538642604943116,1.74,1.5199999999999998,87.35632183908045,Stable,Increasing,0.001264723489287792,0.2992125984251968,0.13534126721044684,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2025-02-19 00:00:00,1,2025-02-19,2025-02-19,2545.0,2545,2545,-2.0,-2,-0.39,0.0,0,3.0,3,0.0,0,1.0,1,1.2,1.2,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2025-02-18 00:00:00,2555.0,-10.0,-0.3913894324853229,3.26,-2.0599999999999996,-63.19018404907975,Stable,Decreasing,-0.00210787248214632,-0.40551181102362194,-0.18363964482581036,Pressure Decreasing,Pressure Cooling,Improving
